dataset,technique,revision,nCells,avgAR,avgMov
brackets,sqr,0,75,0.584526,0.000000
brackets,sqr,1,96,0.565456,63.325919
brackets,sqr,2,120,0.540374,76.726994
brackets,sqr,3,176,0.540838,39.121122
brackets,sqr,4,193,0.553526,22.525763
brackets,sqr,5,240,0.554936,91.920616
brackets,sqr,6,241,0.570143,13.793145
brackets,sqr,7,274,0.532109,115.344282
brackets,sqr,8,877,0.564132,49.843234
brackets,sqr,9,898,0.561997,2.501171
brackets,sqr,10,915,0.559844,23.534925
brackets,sqr,11,916,0.560621,0.463615
brackets,sqr,12,916,0.560571,0.156167
brackets,sqr,13,916,0.560649,0.034044
brackets,sqr,14,880,0.565625,25.506395
brackets,sqr,15,928,0.556903,37.709800
brackets,sqr,16,945,0.559499,5.811264
brackets,sqr,17,948,0.560161,1.505673
brackets,sqr,18,967,0.557281,11.852790
brackets,sqr,19,980,0.558682,3.312891
brackets,sqr,20,1122,0.569801,51.956216
brackets,sqr,21,1590,0.548060,33.887516
brackets,sqr,22,1679,0.547174,52.256512
brackets,sqr,23,1679,0.547174,0.000000
brackets,sqr,24,1679,0.547181,0.009026
brackets,sqr,25,1679,0.547155,0.041627
brackets,sqr,26,1671,0.548479,2.617186
brackets,sqr,27,1730,0.545352,5.582232
brackets,sqr,28,1777,0.538690,58.177007
brackets,sqr,29,1793,0.543996,27.837889
brackets,sqr,30,1820,0.540499,9.069368
brackets,sqr,31,1996,0.550964,83.972685
brackets,sqr,32,2018,0.549350,19.024648
brackets,sqr,33,2018,0.549350,0.004627
brackets,sqr,34,2001,0.549388,4.474869
brackets,sqr,35,2040,0.549707,39.742410
brackets,sqr,36,2041,0.552915,6.673879
brackets,sqr,37,2077,0.551937,11.877121
brackets,sqr,38,2086,0.551414,4.475558
brackets,sqr,39,2087,0.551692,0.029266
brackets,sqr,40,2086,0.551398,0.061360
brackets,sqr,41,2103,0.554244,12.954911
brackets,sqr,42,2120,0.551912,42.424013
brackets,sqr,43,2122,0.551894,36.789016
brackets,sqr,44,2100,0.553675,10.216323
brackets,sqr,45,2122,0.551977,10.160289
brackets,sqr,46,2122,0.552008,0.133791
brackets,sqr,47,2114,0.551596,41.698288
brackets,sqr,48,2116,0.551610,0.203336
brackets,sqr,49,2135,0.550437,9.991619
brackets,sqr,50,2162,0.553000,4.168368
brackets,sqr,51,2182,0.551810,3.269015
brackets,sqr,52,2195,0.546948,5.580645
brackets,sqr,53,2242,0.547658,104.518801
brackets,sqr,54,2242,0.547251,121.489101
brackets,sqr,55,2244,0.546808,0.592235
brackets,sqr,56,2329,0.541143,116.215029
brackets,sqr,57,2336,0.541235,11.779319
brackets,sqr,58,2336,0.541022,2.752470
brackets,sqr,59,2348,0.540323,4.017227
brackets,sqr,60,2345,0.540088,53.377380
brackets,sqr,61,2346,0.539924,4.840636
brackets,sqr,62,2346,0.540166,3.381080
brackets,sqr,63,2346,0.539924,3.379424
brackets,sqr,64,2353,0.536630,8.613141
brackets,sqr,65,2363,0.537704,6.949957
brackets,sqr,66,2362,0.537352,0.257995
brackets,sqr,67,2359,0.535699,1.414337
brackets,sqr,68,2362,0.536278,45.121137
brackets,sqr,69,2364,0.537283,0.754147
brackets,sqr,70,2364,0.536866,1.237612
brackets,sqr,71,2363,0.537137,1.419824
brackets,sqr,72,2365,0.536777,1.899308
brackets,sqr,73,2364,0.536023,0.121762
brackets,sqr,74,2365,0.536420,1.209783
brackets,sqr,75,2380,0.536935,5.240441
brackets,sqr,76,2365,0.536783,4.776809
brackets,sqr,77,2380,0.537275,12.407710
brackets,sqr,78,2374,0.536059,12.324963
brackets,sqr,79,2374,0.535593,1.531928
brackets,sqr,80,2376,0.535764,2.345009
brackets,sqr,81,2375,0.536674,4.160053
brackets,sqr,82,2376,0.536300,0.255451
brackets,sqr,83,2375,0.536284,0.127407
brackets,sqr,84,2290,0.543117,129.986314
brackets,sqr,85,1793,0.537982,137.390823
brackets,sqr,86,1799,0.539986,6.627298
brackets,sqr,87,1799,0.539986,0.000000
