dataset,technique,revision,nCells,avgAR,avgMov
soundnode-app,sqr,0,37,0.325386,0.000000
soundnode-app,sqr,1,82,0.455168,0.000000
soundnode-app,sqr,2,84,0.452504,211.186915
soundnode-app,sqr,3,88,0.419715,6.865338
soundnode-app,sqr,4,89,0.405342,3.068556
soundnode-app,sqr,5,96,0.401004,128.779061
soundnode-app,sqr,6,103,0.397111,39.227664
soundnode-app,sqr,7,117,0.407327,21.293302
soundnode-app,sqr,8,118,0.455317,7.360087
soundnode-app,sqr,9,118,0.461334,1.230697
soundnode-app,sqr,10,116,0.446764,33.383255
soundnode-app,sqr,11,116,0.447279,0.368969
soundnode-app,sqr,12,115,0.480248,13.686752
soundnode-app,sqr,13,115,0.480234,0.984707
soundnode-app,sqr,14,119,0.454017,15.167585
soundnode-app,sqr,15,129,0.485920,35.693227
soundnode-app,sqr,16,147,0.540329,17.186861
soundnode-app,sqr,17,161,0.518820,2.078649
soundnode-app,sqr,18,159,0.507491,3.538818
soundnode-app,sqr,19,164,0.492427,8.370997
soundnode-app,sqr,20,170,0.475865,272.317168
soundnode-app,sqr,21,174,0.484904,7.055963
soundnode-app,sqr,22,174,0.481646,5.173497
soundnode-app,sqr,23,174,0.483965,5.120011
soundnode-app,sqr,24,174,0.484891,0.112105
soundnode-app,sqr,25,177,0.482132,274.921074
soundnode-app,sqr,26,177,0.484518,1.300964
soundnode-app,sqr,27,177,0.484522,0.013547
soundnode-app,sqr,28,177,0.484383,0.109314
soundnode-app,sqr,29,142,0.574094,267.017265
soundnode-app,sqr,30,177,0.484271,214.198114
soundnode-app,sqr,31,135,0.585725,172.335330
soundnode-app,sqr,32,136,0.583811,1.947241
soundnode-app,sqr,33,136,0.583811,0.000000
soundnode-app,sqr,34,136,0.583811,0.000000
