new hiv 25
Afghanistan 0.0000000000 0.0000000000 10.1651842440 6.0957553747
Algeria 10.1651842440 0.0000000000 9.5298602287 6.0957553747
Angola 19.6950444727 0.0000000000 703.3036848793 6.0957553747
Argentina 722.9987293520 0.0000000000 277.0012706480 6.0957553747
Armenia 994.1218810650 6.0957553747 5.8781189350 0.0203583658
Azerbaijan 994.1218810650 6.1161137404 5.8781189350 0.0935562439
Bangladesh 994.1218810650 6.2096699844 5.8781189350 0.2323093775
Belarus 994.1218810650 6.4419793619 5.8781189350 0.6588467881
Belize 994.1218810650 7.1008261500 5.8781189350 0.0170641318
Benin 994.1218810650 7.1178902818 5.8781189350 368.2953545670
Bolivia (Plurinational State of) 994.1218810650 375.4132448488 5.8781189350 5.9296210932
Botswana 994.1218810650 381.3428659420 5.8781189350 618.6571340580
Burkina Faso 152.4263182528 972.8393256956 841.6955628122 27.1606743044
Burundi 1.9962286768 972.8393256956 150.4300895760 27.1606743044
Cambodia 0.0000000000 972.8393256956 1.9962286768 27.1606743044
Cameroon 0.0000000000 394.1750049890 36.4346173960 578.6643207067
Cape Verde 0.0000000000 392.4743016217 36.4346173960 1.7007033672
Central African Republic 0.0000000000 175.9535041787 36.4346173960 216.5207974430
Chad 0.0000000000 6.0957553747 36.4346173960 169.8577488041
Chile 36.4346173960 6.0957553747 73.2043250405 37.2442060499
Colombia 109.6389424365 6.0957553747 28.6994228852 37.2442060499
Congo 138.3383653217 6.0957553747 186.3382819213 37.2442060499
Costa Rica 324.6766472430 6.0957553747 6.7589220563 37.2442060499
Cuba 331.4355692992 6.0957553747 1.6637346600 37.2442060499
Côte d'Ivoire 333.0993039593 6.0957553747 661.0225771057 37.2442060499
Democratic Republic of the Congo 924.5201269143 43.3399614246 69.6017541506 922.0989802275
Denmark 924.5201269143 965.4389416521 69.6017541506 7.4003840436
Djibouti 923.4653935301 932.4494241111 1.0547333842 40.3899015845
Dominican Republic 894.4122830373 932.4494241111 29.0531104928 40.3899015845
Ecuador 889.1386161162 932.4494241111 5.2736669211 40.3899015845
Egypt 888.4674221444 932.4494241111 0.6711939718 40.3899015845
El Salvador 873.8929244715 932.4494241111 14.5744976729 40.3899015845
Equatorial Guinea 873.4135002059 932.4494241111 0.4794242656 40.3899015845
Eritrea 862.3867420981 932.4494241111 11.0267581078 40.3899015845
Ethiopia 36.4346173960 932.4494241111 825.9521247021 40.3899015845
Fiji 36.4346173960 932.3857080708 17.6814446150 0.0637160403
Gabon 36.4346173960 890.7698687353 17.6814446150 41.6158393355
Gambia 36.4346173960 887.0463462685 17.6814446150 3.7235224669
Georgia 36.4346173960 886.6082848018 17.6814446150 0.4380614667
Ghana 36.4346173960 43.3399614246 17.6814446150 843.2683233772
Guatemala 54.1160620110 43.3399614246 1.2883345873 12.0241428552
Guinea 55.4043965982 43.3399614246 173.2810019856 12.0241428552
Guinea-Bissau 228.6853985838 43.3399614246 13.2054295193 12.0241428552
Guyana 241.8908281031 43.3399614246 0.1340512138 12.0241428552
Haiti 242.0248793169 43.3399614246 682.4952475974 12.0241428552
