dataset,technique,revision,nCells,avgAR,avgMov
d3,nmac,0,62,0.478968,0.000000
d3,nmac,1,86,0.448295,119.830670
d3,nmac,2,158,0.411187,77.775097
d3,nmac,3,161,0.415048,4.895956
d3,nmac,4,181,0.406075,43.882922
d3,nmac,5,220,0.327344,156.434339
d3,nmac,6,273,0.244460,81.858655
d3,nmac,7,339,0.228053,48.238708
d3,nmac,8,372,0.207800,25.101097
d3,nmac,9,413,0.210893,27.167424
d3,nmac,10,475,0.225307,55.909478
d3,nmac,11,564,0.356562,67.724974
d3,nmac,12,586,0.359703,17.027425
d3,nmac,13,605,0.377427,17.756875
d3,nmac,14,617,0.375878,9.730665
d3,nmac,15,621,0.372381,1.169996
d3,nmac,16,621,0.371221,0.813861
d3,nmac,17,615,0.448683,109.106956
d3,nmac,18,622,0.444651,4.488549
d3,nmac,19,625,0.443179,4.577681
d3,nmac,20,626,0.435826,32.410805
d3,nmac,21,627,0.434349,1.275263
d3,nmac,22,633,0.428053,9.131289
d3,nmac,23,646,0.439246,17.816236
d3,nmac,24,655,0.438706,5.453830
d3,nmac,25,616,0.455870,27.733241
d3,nmac,26,579,0.467631,29.095666
d3,nmac,27,412,0.415301,152.129691
d3,nmac,28,411,0.411682,155.844116
d3,nmac,29,413,0.412648,4.050514
d3,nmac,30,494,0.396068,156.802857
d3,nmac,31,494,0.423035,25.545132
d3,nmac,32,497,0.400338,20.004156
d3,nmac,33,506,0.403133,11.195432
d3,nmac,34,509,0.401851,2.824534
d3,nmac,35,514,0.409013,6.403358
d3,nmac,36,513,0.408780,0.654765
d3,nmac,37,524,0.406337,7.937331
d3,nmac,38,524,0.406355,0.019019
d3,nmac,39,524,0.406589,0.173865
d3,nmac,40,528,0.396086,66.432187
d3,nmac,41,528,0.396242,0.151094
d3,nmac,42,535,0.394547,5.473733
d3,nmac,43,535,0.394228,0.497798
d3,nmac,44,537,0.390425,2.484680
d3,nmac,45,537,0.391242,0.682733
d3,nmac,46,538,0.390600,0.653982
d3,nmac,47,540,0.389930,1.401404
d3,nmac,48,538,0.390567,0.693833
d3,nmac,49,545,0.391008,11.193408
d3,nmac,50,549,0.389730,0.483900
d3,nmac,51,554,0.389197,6.026423
d3,nmac,52,555,0.388519,0.501046
d3,nmac,53,558,0.439168,181.533010
d3,nmac,54,558,0.439190,0.023411
d3,nmac,55,559,0.438860,0.404136
d3,nmac,56,558,0.438430,0.469030
d3,nmac,57,558,0.438552,0.059600
d3,nmac,58,559,0.437886,0.379477
d3,nmac,59,559,0.437886,0.127578
d3,nmac,60,564,0.441335,2.077291
d3,nmac,61,564,0.442298,0.880591
d3,nmac,62,564,0.442028,0.198653
d3,nmac,63,5,0.210769,209.532362
d3,nmac,64,5,0.210269,0.252038
d3,nmac,65,4,0.254227,247.886473
d3,nmac,66,4,0.253968,0.129400
d3,nmac,67,5,0.298224,55.687497
d3,nmac,68,5,0.303851,1.392043
d3,nmac,69,5,0.241848,31.939187
d3,nmac,70,6,0.205934,69.803083
d3,nmac,71,7,0.234961,77.244767
d3,nmac,72,7,0.234596,0.054518
d3,nmac,73,7,0.234596,0.000000
d3,nmac,74,7,0.556376,83.765843
d3,nmac,75,7,0.556376,0.000000
d3,nmac,76,7,0.556376,0.000000
d3,nmac,77,7,0.556376,0.000000
