dataset,technique,revision,nCells,avgAR,avgMov
animate.css,nmac,0,51,0.478233,0.000000
animate.css,nmac,1,56,0.480053,30.674267
animate.css,nmac,2,56,0.479993,0.237286
animate.css,nmac,3,56,0.479993,0.000000
animate.css,nmac,4,56,0.479993,0.000000
animate.css,nmac,5,56,0.479876,0.045952
animate.css,nmac,6,59,0.487914,22.411403
animate.css,nmac,7,60,0.479910,0.535375
animate.css,nmac,8,60,0.482516,2.504494
animate.css,nmac,9,60,0.482612,0.027217
animate.css,nmac,10,60,0.482516,0.027217
animate.css,nmac,11,60,0.482516,0.000000
animate.css,nmac,12,60,0.482516,0.000000
animate.css,nmac,13,60,0.482516,0.000000
animate.css,nmac,14,60,0.482516,0.000000
animate.css,nmac,15,59,0.468582,10.740463
animate.css,nmac,16,65,0.474008,23.422951
animate.css,nmac,17,78,0.412792,155.651344
animate.css,nmac,18,78,0.412792,0.000000
animate.css,nmac,19,78,0.412792,0.000000
animate.css,nmac,20,79,0.419212,6.596757
animate.css,nmac,21,81,0.449818,22.260220
animate.css,nmac,22,93,0.453304,32.630462
animate.css,nmac,23,93,0.453304,0.000000
animate.css,nmac,24,93,0.450997,1.054756
animate.css,nmac,25,84,0.399506,29.213482
animate.css,nmac,26,84,0.399506,0.000000
animate.css,nmac,27,94,0.425423,43.967240
animate.css,nmac,28,94,0.425423,0.000000
animate.css,nmac,29,94,0.425423,0.000000
animate.css,nmac,30,94,0.425423,0.000000
animate.css,nmac,31,94,0.432654,1.733751
animate.css,nmac,32,94,0.432654,0.000000
animate.css,nmac,33,95,0.431777,4.487521
animate.css,nmac,34,95,0.431777,0.000000
animate.css,nmac,35,95,0.431777,0.000000
animate.css,nmac,36,95,0.424593,1.206459
animate.css,nmac,37,95,0.424593,0.000000
animate.css,nmac,38,95,0.424713,0.169435
animate.css,nmac,39,95,0.424713,0.000000
animate.css,nmac,40,96,0.412138,6.785127
animate.css,nmac,41,96,0.411949,0.127432
animate.css,nmac,42,96,0.412520,0.381047
animate.css,nmac,43,96,0.412520,0.000000
animate.css,nmac,44,96,0.412520,0.000000
animate.css,nmac,45,96,0.412424,0.063253
animate.css,nmac,46,96,0.412424,0.000000
animate.css,nmac,47,96,0.412424,0.000000
animate.css,nmac,48,97,0.408942,2.558574
animate.css,nmac,49,98,0.540354,39.487355
