dataset,technique,revision,nCells,avgAR,avgMov
soundnode-app,nmac,0,37,0.210392,0.000000
soundnode-app,nmac,1,82,0.151518,271.935411
soundnode-app,nmac,2,84,0.147948,8.235415
soundnode-app,nmac,3,88,0.135998,30.512819
soundnode-app,nmac,4,89,0.136858,3.003020
soundnode-app,nmac,5,96,0.169348,210.657664
soundnode-app,nmac,6,103,0.158079,47.243839
soundnode-app,nmac,7,117,0.144138,53.714294
soundnode-app,nmac,8,118,0.155544,19.167704
soundnode-app,nmac,9,118,0.150917,1.231076
soundnode-app,nmac,10,116,0.181670,19.708875
soundnode-app,nmac,11,116,0.182009,10.142322
soundnode-app,nmac,12,115,0.187423,1.541717
soundnode-app,nmac,13,115,0.188591,0.866257
soundnode-app,nmac,14,119,0.184504,11.296010
soundnode-app,nmac,15,129,0.191781,71.144332
soundnode-app,nmac,16,147,0.208884,93.445033
soundnode-app,nmac,17,161,0.258571,352.050630
soundnode-app,nmac,18,159,0.209575,197.871157
soundnode-app,nmac,19,164,0.219967,13.492739
soundnode-app,nmac,20,170,0.237240,201.653556
soundnode-app,nmac,21,174,0.242110,5.609372
soundnode-app,nmac,22,174,0.241177,0.573268
soundnode-app,nmac,23,174,0.242762,0.614936
soundnode-app,nmac,24,174,0.242818,0.084865
soundnode-app,nmac,25,177,0.241950,4.446144
soundnode-app,nmac,26,177,0.242287,0.646150
soundnode-app,nmac,27,177,0.242358,0.019955
soundnode-app,nmac,28,177,0.242353,0.099771
soundnode-app,nmac,29,142,0.352218,162.863565
soundnode-app,nmac,30,177,0.251966,125.891556
soundnode-app,nmac,31,135,0.377180,153.654288
soundnode-app,nmac,32,136,0.385879,5.765353
soundnode-app,nmac,33,136,0.385879,0.000000
soundnode-app,nmac,34,136,0.385879,0.000000
