dataset,technique,revision,nCells,avgAR,avgMov
earthdata-search,nmac,0,28,0.382595,0.000000
earthdata-search,nmac,1,40,0.366613,172.220294
earthdata-search,nmac,2,40,0.366613,0.000000
earthdata-search,nmac,3,70,0.359836,227.400591
earthdata-search,nmac,4,116,0.344109,131.583157
earthdata-search,nmac,5,191,0.342455,101.749278
earthdata-search,nmac,6,216,0.337865,45.368192
earthdata-search,nmac,7,256,0.327172,50.784060
earthdata-search,nmac,8,285,0.312957,32.200905
earthdata-search,nmac,9,304,0.332294,31.846182
earthdata-search,nmac,10,323,0.345146,18.834646
earthdata-search,nmac,11,337,0.349917,12.451009
earthdata-search,nmac,12,340,0.340693,20.082604
earthdata-search,nmac,13,349,0.350867,24.352554
earthdata-search,nmac,14,350,0.347634,2.485106
earthdata-search,nmac,15,349,0.338581,59.603005
earthdata-search,nmac,16,350,0.335112,7.118314
earthdata-search,nmac,17,356,0.334743,18.398186
earthdata-search,nmac,18,363,0.334024,8.128254
earthdata-search,nmac,19,368,0.328185,5.973264
earthdata-search,nmac,20,371,0.323597,3.682326
earthdata-search,nmac,21,373,0.326584,5.594099
earthdata-search,nmac,22,374,0.327887,2.553320
earthdata-search,nmac,23,375,0.328545,0.888809
earthdata-search,nmac,24,645,0.304631,130.536739
earthdata-search,nmac,25,646,0.306182,8.395168
earthdata-search,nmac,26,671,0.325938,29.833847
earthdata-search,nmac,27,684,0.312322,18.514454
earthdata-search,nmac,28,684,0.312007,0.860143
earthdata-search,nmac,29,700,0.319911,10.500992
earthdata-search,nmac,30,709,0.316616,4.713292
earthdata-search,nmac,31,719,0.314173,4.750890
earthdata-search,nmac,32,725,0.337360,51.085785
earthdata-search,nmac,33,750,0.339744,17.474247
earthdata-search,nmac,34,753,0.335612,7.376900
earthdata-search,nmac,35,746,0.321764,16.871227
earthdata-search,nmac,36,747,0.317228,6.772447
earthdata-search,nmac,37,747,0.318784,3.124297
earthdata-search,nmac,38,749,0.316603,3.529998
earthdata-search,nmac,39,752,0.318716,1.789581
earthdata-search,nmac,40,752,0.309915,7.371715
earthdata-search,nmac,41,752,0.312169,1.072405
earthdata-search,nmac,42,756,0.312198,2.293332
earthdata-search,nmac,43,748,0.307993,9.172438
earthdata-search,nmac,44,748,0.293497,11.120086
earthdata-search,nmac,45,751,0.293609,0.929693
