dataset,technique,revision,nCells,avgAR,avgMov
bootstrap,nmac,0,27,0.493084,0.000000
bootstrap,nmac,1,31,0.417597,185.967294
bootstrap,nmac,2,25,0.522718,124.292660
bootstrap,nmac,3,25,0.563222,6.427537
bootstrap,nmac,4,28,0.467845,196.878230
bootstrap,nmac,5,50,0.430248,254.767686
bootstrap,nmac,6,52,0.418528,27.721616
bootstrap,nmac,7,67,0.452754,69.493232
bootstrap,nmac,8,74,0.343812,107.021909
bootstrap,nmac,9,144,0.332480,149.704923
bootstrap,nmac,10,142,0.324549,6.505726
bootstrap,nmac,11,151,0.320443,25.699577
bootstrap,nmac,12,157,0.314724,27.638925
bootstrap,nmac,13,159,0.317365,3.784699
bootstrap,nmac,14,159,0.354154,53.931161
bootstrap,nmac,15,162,0.367167,9.098330
bootstrap,nmac,16,161,0.354556,11.348210
bootstrap,nmac,17,7,0.327307,117.540274
bootstrap,nmac,18,173,0.358183,115.575308
bootstrap,nmac,19,161,0.355671,86.692961
bootstrap,nmac,20,170,0.383126,18.434897
bootstrap,nmac,21,170,0.356716,47.909233
bootstrap,nmac,22,169,0.358874,12.382605
bootstrap,nmac,23,10,0.462971,111.928955
bootstrap,nmac,24,122,0.342082,52.405167
bootstrap,nmac,25,120,0.360380,37.914403
bootstrap,nmac,26,122,0.366945,6.938808
bootstrap,nmac,27,129,0.336791,43.619588
bootstrap,nmac,28,129,0.312917,115.522384
bootstrap,nmac,29,128,0.320704,31.960915
bootstrap,nmac,30,117,0.412375,148.563753
bootstrap,nmac,31,117,0.412072,0.289502
bootstrap,nmac,32,117,0.412093,0.031657
bootstrap,nmac,33,170,0.363860,119.581436
bootstrap,nmac,34,170,0.363904,0.079997
bootstrap,nmac,35,170,0.363850,0.076012
bootstrap,nmac,36,170,0.356699,15.948259
bootstrap,nmac,37,171,0.358354,9.690957
bootstrap,nmac,38,171,0.358368,0.991809
bootstrap,nmac,39,129,0.344654,85.236230
bootstrap,nmac,40,186,0.363924,79.519844
bootstrap,nmac,41,191,0.377269,146.651785
bootstrap,nmac,42,200,0.354114,56.792434
bootstrap,nmac,43,202,0.350944,3.112026
bootstrap,nmac,44,205,0.350005,24.292923
bootstrap,nmac,45,311,0.391322,99.954442
bootstrap,nmac,46,316,0.397012,7.434440
bootstrap,nmac,47,312,0.403122,37.300208
bootstrap,nmac,48,321,0.388583,16.678090
bootstrap,nmac,49,317,0.378127,45.832667
bootstrap,nmac,50,317,0.378294,0.990816
bootstrap,nmac,51,318,0.375527,1.821258
bootstrap,nmac,52,320,0.377616,9.257670
bootstrap,nmac,53,247,0.297570,108.916665
bootstrap,nmac,54,245,0.393766,130.616262
bootstrap,nmac,55,333,0.308721,93.917593
bootstrap,nmac,56,331,0.311986,21.592017
bootstrap,nmac,57,328,0.312333,12.812200
bootstrap,nmac,58,335,0.352225,52.592652
bootstrap,nmac,59,243,0.415108,106.683435
bootstrap,nmac,60,258,0.389152,107.718623
bootstrap,nmac,61,279,0.384641,39.589214
bootstrap,nmac,62,335,0.280942,127.577409
bootstrap,nmac,63,328,0.313360,26.400423
bootstrap,nmac,64,285,0.387258,81.176690
bootstrap,nmac,65,282,0.382348,10.072353
bootstrap,nmac,66,282,0.382348,0.000000
bootstrap,nmac,67,282,0.382348,0.000000
bootstrap,nmac,68,293,0.419294,107.690466
bootstrap,nmac,69,285,0.384912,107.022736
bootstrap,nmac,70,285,0.384931,0.032584
bootstrap,nmac,71,285,0.384912,0.032584
bootstrap,nmac,72,285,0.384912,0.000000
bootstrap,nmac,73,285,0.384912,0.000000
bootstrap,nmac,74,296,0.388137,10.838940
bootstrap,nmac,75,296,0.396818,7.869083
bootstrap,nmac,76,295,0.400405,4.790750
bootstrap,nmac,77,295,0.400651,0.465112
bootstrap,nmac,78,296,0.399221,0.398272
bootstrap,nmac,79,296,0.396719,1.083709
bootstrap,nmac,80,283,0.405324,16.793529
bootstrap,nmac,81,286,0.381140,14.958834
bootstrap,nmac,82,286,0.377240,1.109663
bootstrap,nmac,83,287,0.378418,1.780037
bootstrap,nmac,84,296,0.311069,44.723034
bootstrap,nmac,85,297,0.311931,1.763781
bootstrap,nmac,86,290,0.368610,34.285028
bootstrap,nmac,87,288,0.366061,4.146200
bootstrap,nmac,88,288,0.362850,3.955255
bootstrap,nmac,89,289,0.323275,36.570184
bootstrap,nmac,90,288,0.338670,135.629396
bootstrap,nmac,91,288,0.338670,0.000000
