dataset,technique,revision,nCells,avgAR,avgMov
emcee,nmac,0,7,0.563186,0.000000
emcee,nmac,1,8,0.491727,56.559533
emcee,nmac,2,14,0.437540,114.069230
emcee,nmac,3,13,0.522611,18.150277
emcee,nmac,4,13,0.520572,0.612242
emcee,nmac,5,13,0.521945,0.841888
emcee,nmac,6,10,0.427715,101.149425
emcee,nmac,7,10,0.427715,0.000000
emcee,nmac,8,11,0.371349,26.084236
emcee,nmac,9,12,0.348856,82.799059
emcee,nmac,10,19,0.263854,186.678675
emcee,nmac,11,22,0.225231,76.854537
emcee,nmac,12,21,0.407215,213.399147
emcee,nmac,13,19,0.340803,30.931807
emcee,nmac,14,40,0.369334,144.221581
emcee,nmac,15,40,0.369281,0.093689
emcee,nmac,16,41,0.359464,6.980752
emcee,nmac,17,42,0.355934,17.288806
emcee,nmac,18,42,0.356050,0.225428
emcee,nmac,19,35,0.298703,133.564858
emcee,nmac,20,35,0.299375,0.890607
emcee,nmac,21,35,0.299375,0.000000
emcee,nmac,22,36,0.313129,12.515131
emcee,nmac,23,37,0.309469,15.147199
emcee,nmac,24,37,0.309469,0.000000
emcee,nmac,25,37,0.308952,3.324512
emcee,nmac,26,37,0.311622,2.178645
emcee,nmac,27,38,0.338513,12.529718
emcee,nmac,28,38,0.337029,0.255455
emcee,nmac,29,38,0.336836,1.184075
emcee,nmac,30,38,0.337029,1.184075
emcee,nmac,31,38,0.336793,2.123456
emcee,nmac,32,38,0.340390,2.633046
emcee,nmac,33,38,0.340390,0.000000
emcee,nmac,34,38,0.340630,0.868163
emcee,nmac,35,39,0.339141,11.694589
emcee,nmac,36,39,0.339559,0.482163
emcee,nmac,37,40,0.367262,4.170108
emcee,nmac,38,43,0.352372,20.403829
emcee,nmac,39,43,0.352380,0.158650
emcee,nmac,40,43,0.352372,0.158650
emcee,nmac,41,44,0.372178,4.252471
emcee,nmac,42,44,0.372350,0.584381
emcee,nmac,43,44,0.370870,0.849615
emcee,nmac,44,44,0.370870,0.000000
emcee,nmac,45,44,0.370870,0.000000
emcee,nmac,46,44,0.370870,0.000000
emcee,nmac,47,44,0.372321,0.837456
emcee,nmac,48,44,0.370770,0.853739
emcee,nmac,49,44,0.370836,0.205287
emcee,nmac,50,44,0.370870,0.248173
emcee,nmac,51,44,0.370870,0.000000
emcee,nmac,52,44,0.370870,0.000000
emcee,nmac,53,44,0.370870,0.000000
emcee,nmac,54,44,0.370138,1.463266
emcee,nmac,55,44,0.369024,0.820788
emcee,nmac,56,44,0.371327,0.910975
emcee,nmac,57,44,0.371327,0.000000
emcee,nmac,58,44,0.371327,0.000000
emcee,nmac,59,44,0.371193,0.198504
emcee,nmac,60,45,0.363818,4.717392
emcee,nmac,61,45,0.363408,0.336965
emcee,nmac,62,45,0.363364,0.140979
emcee,nmac,63,45,0.363364,0.000000
