dataset,technique,revision,nCells,avgAR,avgMov
hospitalrun-frontend,nmac,0,310,0.239910,0.000000
hospitalrun-frontend,nmac,1,686,0.262748,114.145884
hospitalrun-frontend,nmac,2,674,0.248113,137.372980
hospitalrun-frontend,nmac,3,934,0.293403,104.029939
hospitalrun-frontend,nmac,4,910,0.316374,76.340355
hospitalrun-frontend,nmac,5,954,0.289754,61.750647
hospitalrun-frontend,nmac,6,982,0.284959,15.281806
hospitalrun-frontend,nmac,7,968,0.307432,35.514716
hospitalrun-frontend,nmac,8,968,0.308011,1.604572
hospitalrun-frontend,nmac,9,360,0.175399,297.593476
hospitalrun-frontend,nmac,10,392,0.185624,67.913354
hospitalrun-frontend,nmac,11,439,0.197605,53.793494
hospitalrun-frontend,nmac,12,447,0.251203,37.006476
hospitalrun-frontend,nmac,13,453,0.252698,12.149147
hospitalrun-frontend,nmac,14,465,0.347472,108.507230
hospitalrun-frontend,nmac,15,459,0.351730,4.595750
hospitalrun-frontend,nmac,16,482,0.346602,48.516857
hospitalrun-frontend,nmac,17,477,0.349530,32.598121
hospitalrun-frontend,nmac,18,463,0.300637,214.850566
hospitalrun-frontend,nmac,19,469,0.294450,29.442534
hospitalrun-frontend,nmac,20,476,0.304656,16.603091
hospitalrun-frontend,nmac,21,490,0.360833,207.733315
hospitalrun-frontend,nmac,22,498,0.358633,24.610802
hospitalrun-frontend,nmac,23,506,0.349765,84.345289
hospitalrun-frontend,nmac,24,534,0.373391,54.865198
hospitalrun-frontend,nmac,25,535,0.371140,4.526924
hospitalrun-frontend,nmac,26,552,0.379173,11.372797
hospitalrun-frontend,nmac,27,547,0.375397,58.119752
hospitalrun-frontend,nmac,28,554,0.368929,64.199036
hospitalrun-frontend,nmac,29,556,0.369491,7.103366
hospitalrun-frontend,nmac,30,560,0.373513,4.476008
hospitalrun-frontend,nmac,31,564,0.359784,6.480853
hospitalrun-frontend,nmac,32,586,0.350852,14.072759
hospitalrun-frontend,nmac,33,657,0.351393,59.224693
hospitalrun-frontend,nmac,34,677,0.362163,15.877933
hospitalrun-frontend,nmac,35,685,0.364759,11.130503
hospitalrun-frontend,nmac,36,742,0.355673,46.912888
hospitalrun-frontend,nmac,37,755,0.340667,27.123031
