dataset,technique,revision,nCells,avgAR,avgMov
shellcheck,nmac,0,12,0.355667,0.000000
shellcheck,nmac,1,12,0.270469,2.052676
shellcheck,nmac,2,12,0.268444,0.555597
shellcheck,nmac,3,12,0.266425,0.670359
shellcheck,nmac,4,12,0.264901,0.472996
shellcheck,nmac,5,12,0.257601,2.288805
shellcheck,nmac,6,12,0.253409,1.759684
shellcheck,nmac,7,12,0.273894,4.576982
shellcheck,nmac,8,12,0.271166,1.136586
shellcheck,nmac,9,13,0.229357,16.030143
shellcheck,nmac,10,13,0.230154,0.559754
shellcheck,nmac,11,12,0.315587,24.250197
shellcheck,nmac,12,12,0.300389,1.231422
shellcheck,nmac,13,13,0.267750,4.144609
shellcheck,nmac,14,13,0.271994,2.034053
shellcheck,nmac,15,13,0.266716,1.732792
shellcheck,nmac,16,13,0.262460,1.552982
shellcheck,nmac,17,12,0.267073,7.682155
shellcheck,nmac,18,11,0.240311,7.644617
shellcheck,nmac,19,11,0.239852,0.381842
shellcheck,nmac,20,12,0.218195,2.611203
shellcheck,nmac,21,12,0.217806,0.275013
shellcheck,nmac,22,12,0.217482,0.228358
shellcheck,nmac,23,12,0.216985,0.355365
shellcheck,nmac,24,12,0.216912,0.076016
shellcheck,nmac,25,12,0.257562,6.253482
shellcheck,nmac,26,12,0.256501,0.940387
shellcheck,nmac,27,12,0.255486,1.153388
shellcheck,nmac,28,13,0.243720,14.278897
shellcheck,nmac,29,13,0.242764,0.385491
shellcheck,nmac,30,13,0.242887,0.414139
shellcheck,nmac,31,13,0.240803,0.886992
shellcheck,nmac,32,21,0.339306,47.488722
shellcheck,nmac,33,21,0.338341,0.503184
shellcheck,nmac,34,21,0.328005,1.640645
shellcheck,nmac,35,21,0.327971,0.041328
shellcheck,nmac,36,23,0.299803,7.998604
shellcheck,nmac,37,23,0.298766,0.839312
shellcheck,nmac,38,23,0.299011,0.447381
shellcheck,nmac,39,24,0.287606,2.712520
shellcheck,nmac,40,27,0.401498,36.023875
shellcheck,nmac,41,27,0.401096,0.149603
shellcheck,nmac,42,27,0.404182,1.145490
shellcheck,nmac,43,27,0.404052,0.720266
shellcheck,nmac,44,27,0.402709,0.410894
shellcheck,nmac,45,28,0.387182,39.175492
shellcheck,nmac,46,28,0.387351,0.224924
shellcheck,nmac,47,29,0.372012,10.927487
shellcheck,nmac,48,30,0.393199,5.403703
shellcheck,nmac,49,30,0.399220,1.640570
shellcheck,nmac,50,30,0.398951,0.341144
shellcheck,nmac,51,30,0.398833,0.089944
shellcheck,nmac,52,30,0.395373,0.918241
