dataset,technique,revision,nCells,avgAR,avgMov
caffe,nmac,0,70,0.386042,0.000000
caffe,nmac,1,92,0.381720,202.025476
caffe,nmac,2,93,0.328589,44.124535
caffe,nmac,3,93,0.320186,12.205234
caffe,nmac,4,94,0.319379,10.289737
caffe,nmac,5,145,0.337936,107.895406
caffe,nmac,6,175,0.356981,49.053727
caffe,nmac,7,183,0.334798,13.470755
caffe,nmac,8,201,0.347991,23.434949
caffe,nmac,9,205,0.345617,9.852856
caffe,nmac,10,220,0.372347,37.711118
caffe,nmac,11,259,0.351955,35.388875
caffe,nmac,12,276,0.342697,22.396887
caffe,nmac,13,273,0.338826,1.731886
caffe,nmac,14,290,0.351061,17.928287
caffe,nmac,15,291,0.350420,2.998029
caffe,nmac,16,293,0.361928,17.961884
caffe,nmac,17,304,0.388847,35.705219
caffe,nmac,18,306,0.395348,2.403268
caffe,nmac,19,306,0.395345,0.067920
caffe,nmac,20,328,0.393450,28.858529
caffe,nmac,21,343,0.388106,7.613232
caffe,nmac,22,343,0.388539,0.257972
caffe,nmac,23,363,0.390001,14.110681
caffe,nmac,24,363,0.389550,2.038831
caffe,nmac,25,384,0.375123,14.873196
caffe,nmac,26,385,0.378591,0.970453
caffe,nmac,27,443,0.372777,26.948680
caffe,nmac,28,452,0.371944,4.828077
caffe,nmac,29,457,0.380460,20.914944
caffe,nmac,30,464,0.388841,5.841160
caffe,nmac,31,464,0.391401,0.783640
caffe,nmac,32,472,0.385751,4.520776
caffe,nmac,33,481,0.385941,5.631825
caffe,nmac,34,481,0.387710,1.560418
caffe,nmac,35,481,0.387716,0.326271
caffe,nmac,36,481,0.387737,0.459769
caffe,nmac,37,481,0.387705,0.012066
caffe,nmac,38,481,0.388872,0.305339
caffe,nmac,39,481,0.389027,0.096907
caffe,nmac,40,481,0.391335,15.416075
caffe,nmac,41,481,0.391302,0.382379
caffe,nmac,42,482,0.389545,0.547074
caffe,nmac,43,483,0.391794,1.035415
