dataset,technique,revision,nCells,avgAR,avgMov
osquery,nmac,0,80,0.276658,0.000000
osquery,nmac,1,133,0.351384,218.424894
osquery,nmac,2,196,0.314226,161.178216
osquery,nmac,3,253,0.301325,146.427523
osquery,nmac,4,286,0.320584,43.052048
osquery,nmac,5,316,0.307198,41.821161
osquery,nmac,6,342,0.351994,28.149823
osquery,nmac,7,328,0.370553,93.863987
osquery,nmac,8,336,0.372762,58.164770
osquery,nmac,9,408,0.383155,63.907868
osquery,nmac,10,416,0.390874,27.482825
osquery,nmac,11,431,0.390009,21.851472
osquery,nmac,12,451,0.401959,18.342152
osquery,nmac,13,447,0.392791,11.765936
osquery,nmac,14,467,0.404720,18.635663
osquery,nmac,15,470,0.405717,2.515517
osquery,nmac,16,483,0.407085,9.144016
osquery,nmac,17,484,0.399764,8.539565
osquery,nmac,18,493,0.396623,7.686031
osquery,nmac,19,495,0.386603,5.453672
osquery,nmac,20,495,0.386603,0.000000
osquery,nmac,21,495,0.386603,0.000000
osquery,nmac,22,513,0.388325,14.488010
osquery,nmac,23,530,0.398513,18.821203
osquery,nmac,24,549,0.404146,20.015680
osquery,nmac,25,556,0.406849,26.354020
osquery,nmac,26,599,0.415357,28.958078
osquery,nmac,27,608,0.408782,10.705681
osquery,nmac,28,631,0.403506,17.491149
osquery,nmac,29,640,0.399352,6.013672
osquery,nmac,30,655,0.390900,8.010793
osquery,nmac,31,659,0.387832,6.960466
osquery,nmac,32,670,0.388720,4.831806
osquery,nmac,33,685,0.380231,6.915266
osquery,nmac,34,685,0.378393,2.455690
osquery,nmac,35,711,0.395308,41.576798
osquery,nmac,36,711,0.395423,0.441069
