dataset,technique,revision,nCells,avgAR,avgMov
brackets,nmac,0,75,0.380641,0.000000
brackets,nmac,1,96,0.364461,111.279338
brackets,nmac,2,120,0.320026,102.784134
brackets,nmac,3,176,0.345747,119.642095
brackets,nmac,4,193,0.364597,21.779609
brackets,nmac,5,240,0.354528,61.437587
brackets,nmac,6,241,0.354893,9.578261
brackets,nmac,7,274,0.370684,93.710885
brackets,nmac,8,877,0.332527,125.133943
brackets,nmac,9,898,0.373268,209.000229
brackets,nmac,10,915,0.370170,14.900051
brackets,nmac,11,916,0.370502,7.825868
brackets,nmac,12,916,0.370434,0.068852
brackets,nmac,13,916,0.370407,0.044730
brackets,nmac,14,880,0.330039,214.618602
brackets,nmac,15,928,0.359944,213.014882
brackets,nmac,16,945,0.356394,10.025248
brackets,nmac,17,948,0.358113,1.511614
brackets,nmac,18,967,0.348676,7.892031
brackets,nmac,19,980,0.347668,6.074449
brackets,nmac,20,1122,0.333043,40.940323
brackets,nmac,21,1590,0.299030,59.012149
brackets,nmac,22,1679,0.309745,29.421921
brackets,nmac,23,1679,0.309745,0.000000
brackets,nmac,24,1679,0.309741,0.006673
brackets,nmac,25,1679,0.309756,0.037708
brackets,nmac,26,1671,0.310806,1.218203
brackets,nmac,27,1730,0.305057,8.176688
brackets,nmac,28,1777,0.317949,22.759422
brackets,nmac,29,1793,0.318315,5.657631
brackets,nmac,30,1820,0.319310,8.222720
brackets,nmac,31,1996,0.320319,48.204188
brackets,nmac,32,2018,0.312352,14.612572
brackets,nmac,33,2018,0.312346,0.005533
brackets,nmac,34,2001,0.315743,9.031509
brackets,nmac,35,2040,0.307524,16.503578
brackets,nmac,36,2041,0.307645,1.751745
brackets,nmac,37,2077,0.308506,7.007640
brackets,nmac,38,2086,0.306375,3.082746
brackets,nmac,39,2087,0.306484,0.082425
brackets,nmac,40,2086,0.306392,0.093895
brackets,nmac,41,2103,0.311857,8.004135
brackets,nmac,42,2120,0.311669,2.634225
brackets,nmac,43,2122,0.311677,0.265535
brackets,nmac,44,2100,0.309014,2.432641
brackets,nmac,45,2122,0.304891,2.613314
brackets,nmac,46,2122,0.304908,0.037718
brackets,nmac,47,2114,0.303289,0.996018
brackets,nmac,48,2116,0.303339,0.225646
brackets,nmac,49,2135,0.303915,8.450988
brackets,nmac,50,2162,0.302327,8.177294
brackets,nmac,51,2182,0.299162,6.013090
brackets,nmac,52,2195,0.300007,2.946316
brackets,nmac,53,2242,0.309945,21.052711
brackets,nmac,54,2242,0.311712,0.817253
brackets,nmac,55,2244,0.312783,0.783448
brackets,nmac,56,2329,0.316109,28.745844
brackets,nmac,57,2336,0.313451,3.019089
brackets,nmac,58,2336,0.313611,0.478060
brackets,nmac,59,2348,0.311536,1.189918
brackets,nmac,60,2345,0.311992,9.016580
brackets,nmac,61,2346,0.312037,1.900087
brackets,nmac,62,2346,0.312016,0.172209
brackets,nmac,63,2346,0.312034,0.173759
brackets,nmac,64,2353,0.310446,2.132453
brackets,nmac,65,2363,0.309347,10.636254
brackets,nmac,66,2362,0.309436,0.104600
brackets,nmac,67,2359,0.310362,0.428547
brackets,nmac,68,2362,0.310659,0.457260
brackets,nmac,69,2364,0.309950,0.470214
brackets,nmac,70,2364,0.309749,0.516144
brackets,nmac,71,2363,0.309993,0.477542
brackets,nmac,72,2365,0.309450,0.867296
brackets,nmac,73,2364,0.309675,0.415948
brackets,nmac,74,2365,0.309677,0.437230
brackets,nmac,75,2380,0.308683,3.089797
brackets,nmac,76,2365,0.309592,3.157828
brackets,nmac,77,2380,0.310558,2.509234
brackets,nmac,78,2374,0.309262,1.493599
brackets,nmac,79,2374,0.309248,0.020277
brackets,nmac,80,2376,0.308719,0.299939
brackets,nmac,81,2375,0.308890,0.372525
brackets,nmac,82,2376,0.308898,0.129542
brackets,nmac,83,2375,0.308989,0.094716
brackets,nmac,84,2290,0.311883,19.833665
brackets,nmac,85,1793,0.304930,151.667213
brackets,nmac,86,1799,0.306389,5.921638
brackets,nmac,87,1799,0.306389,0.000000
