dataset,technique,revision,nCells,avgAR,avgMov
iina,nmac,0,25,0.490973,0.000000
iina,nmac,1,35,0.384498,100.909130
iina,nmac,2,39,0.381542,61.809854
iina,nmac,3,59,0.337415,155.164751
iina,nmac,4,59,0.364957,12.078622
iina,nmac,5,65,0.397518,46.802906
iina,nmac,6,73,0.411988,49.013463
iina,nmac,7,76,0.415383,68.952901
iina,nmac,8,77,0.407435,11.204831
iina,nmac,9,79,0.397896,16.370251
iina,nmac,10,80,0.401689,7.733552
iina,nmac,11,83,0.434009,17.714080
iina,nmac,12,87,0.444123,25.367701
iina,nmac,13,103,0.448430,85.955258
iina,nmac,14,110,0.466531,31.146284
iina,nmac,15,111,0.466558,4.807777
iina,nmac,16,108,0.452766,66.758511
iina,nmac,17,117,0.465069,87.405544
iina,nmac,18,121,0.420040,13.813742
iina,nmac,19,124,0.427326,14.227956
iina,nmac,20,131,0.425445,16.380671
iina,nmac,21,131,0.426113,0.666734
iina,nmac,22,132,0.440360,10.386595
iina,nmac,23,132,0.439366,2.979428
iina,nmac,24,133,0.435782,5.734799
iina,nmac,25,134,0.437952,9.178176
iina,nmac,26,134,0.437358,0.780758
iina,nmac,27,134,0.437241,1.211572
iina,nmac,28,134,0.436525,0.232325
iina,nmac,29,134,0.433097,1.335603
iina,nmac,30,134,0.432443,0.447321
iina,nmac,31,134,0.437552,2.066618
iina,nmac,32,134,0.432562,1.926060
iina,nmac,33,134,0.432608,0.023876
iina,nmac,34,136,0.437334,7.457660
iina,nmac,35,134,0.430302,9.591518
iina,nmac,36,139,0.437666,14.692835
iina,nmac,37,139,0.437685,0.036347
iina,nmac,38,139,0.437304,0.116385
iina,nmac,39,141,0.471578,10.654459
iina,nmac,40,121,0.466157,18.971793
iina,nmac,41,120,0.430858,12.469820
iina,nmac,42,125,0.420631,14.757029
iina,nmac,43,127,0.429868,7.423697
iina,nmac,44,127,0.429451,0.297958
iina,nmac,45,127,0.429291,0.166999
iina,nmac,46,127,0.429267,0.016201
iina,nmac,47,133,0.477379,17.721689
iina,nmac,48,127,0.419637,20.122231
iina,nmac,49,127,0.419637,0.000000
iina,nmac,50,127,0.419637,0.000000
iina,nmac,51,129,0.443436,2.544413
iina,nmac,52,129,0.443436,0.000000
iina,nmac,53,127,0.447170,7.431436
iina,nmac,54,128,0.441900,11.767578
iina,nmac,55,129,0.434958,1.694182
iina,nmac,56,129,0.434240,0.401649
iina,nmac,57,130,0.435193,3.717803
iina,nmac,58,130,0.435193,0.000000
iina,nmac,59,131,0.404914,45.986914
iina,nmac,60,137,0.394748,6.711541
iina,nmac,61,139,0.397646,6.891320
iina,nmac,62,139,0.397269,0.175046
iina,nmac,63,139,0.392590,1.367122
iina,nmac,64,139,0.391532,0.660658
iina,nmac,65,139,0.390933,0.192907
iina,nmac,66,136,0.425986,13.046422
iina,nmac,67,138,0.419297,11.743870
iina,nmac,68,146,0.439240,6.288880
iina,nmac,69,139,0.414040,13.455144
iina,nmac,70,150,0.446925,18.276601
iina,nmac,71,130,0.436112,46.672288
iina,nmac,72,150,0.423175,63.839235
iina,nmac,73,153,0.420403,2.033164
