dataset,technique,revision,nCells,avgAR,avgMov
OptiKey,nmac,0,192,0.227198,0.000000
OptiKey,nmac,1,201,0.242858,37.606632
OptiKey,nmac,2,206,0.256338,14.184286
OptiKey,nmac,3,213,0.267206,11.958435
OptiKey,nmac,4,244,0.261566,39.453815
OptiKey,nmac,5,271,0.274778,100.246346
OptiKey,nmac,6,228,0.358408,158.144145
OptiKey,nmac,7,240,0.364635,37.835248
OptiKey,nmac,8,251,0.350215,28.207152
OptiKey,nmac,9,253,0.354202,12.095569
OptiKey,nmac,10,253,0.354202,0.000000
OptiKey,nmac,11,258,0.361193,27.425474
OptiKey,nmac,12,278,0.356809,38.886484
OptiKey,nmac,13,287,0.337341,122.701139
OptiKey,nmac,14,299,0.328110,27.664148
OptiKey,nmac,15,304,0.337048,6.053488
OptiKey,nmac,16,341,0.322613,177.624033
OptiKey,nmac,17,304,0.337048,0.306814
OptiKey,nmac,18,341,0.321590,1.242982
OptiKey,nmac,19,359,0.336368,23.529886
OptiKey,nmac,20,377,0.330222,14.561808
OptiKey,nmac,21,396,0.325332,15.706238
OptiKey,nmac,22,390,0.323609,9.755720
OptiKey,nmac,23,393,0.342410,17.371843
OptiKey,nmac,24,402,0.344230,12.539884
OptiKey,nmac,25,404,0.346612,5.141198
OptiKey,nmac,26,404,0.346612,0.000000
OptiKey,nmac,27,410,0.345155,12.407063
OptiKey,nmac,28,413,0.347857,7.858149
OptiKey,nmac,29,421,0.347638,23.297874
OptiKey,nmac,30,426,0.351883,4.047424
OptiKey,nmac,31,433,0.355874,10.334346
OptiKey,nmac,32,431,0.343914,0.463980
OptiKey,nmac,33,435,0.337812,5.482438
OptiKey,nmac,34,435,0.337734,0.086169
OptiKey,nmac,35,440,0.342901,9.297470
